time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2011-03-17T17:03:57.130Z,39.759,143.611,35,4.8,mb,17,142.9,,0.63,us,usp000hxpt,2014-11-07T01:44:12.651Z,"off the east coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2011-03-17T17:02:40.020Z,37.264,142.453,35,4.8,mb,16,143,,0.9,us,usp000hxps,2014-11-07T01:44:12.650Z,"off the east coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2011-03-17T16:58:10.060Z,39.792,143.677,17.4,4.5,mb,56,135.1,,0.77,us,usp000hxpr,2014-11-07T01:44:12.645Z,"off the east coast of Honshu, Japan",earthquake,,16,,14,reviewed,us,us
2011-03-17T16:44:34.390Z,35.859,141.398,45.3,4.9,mb,192,101.4,,0.73,us,usp000hxpp,2014-11-07T01:44:12.627Z,"near the east coast of Honshu, Japan",earthquake,,4.8,,117,reviewed,us,us
2011-03-17T16:27:22.170Z,37.953,144.485,10.3,4.7,mb,67,95.4,,0.68,us,usp000hxpn,2014-11-07T01:44:12.622Z,"off the east coast of Honshu, Japan",earthquake,,13.7,,23,reviewed,us,us
2011-03-17T16:00:39.090Z,36.643,141.924,46.1,4.9,mb,191,119.6,,1.04,us,usp000hxpm,2014-11-07T01:44:12.608Z,"near the east coast of Honshu, Japan",earthquake,,7.1,,121,reviewed,us,us
2011-03-17T15:51:52.590Z,35.839,140.841,23.9,4.5,mb,62,105.7,,0.96,us,usp000hxpk,2014-11-07T01:44:12.604Z,"near the east coast of Honshu, Japan",earthquake,,15.5,,19,reviewed,us,us
2011-03-17T15:45:17.420Z,38.504,142.265,52.4,4.7,mb,35,129.9,,0.8,us,usp000hxph,2014-11-07T01:44:12.598Z,"near the east coast of Honshu, Japan",earthquake,,7.3,,5,reviewed,us,us
2011-03-17T15:42:46.800Z,36.068,142.444,35,4.7,mb,56,135.6,,0.77,us,usp000hxpg,2014-11-07T01:44:12.594Z,"off the east coast of Honshu, Japan",earthquake,,,,12,reviewed,us,us
2011-03-17T15:00:30.990Z,40.13,142.4,65.9,4.8,mb,93,134.3,,0.85,us,usp000hxpa,2014-11-07T01:44:12.565Z,"near the east coast of Honshu, Japan",earthquake,,5.5,,38,reviewed,us,us
2011-03-17T14:55:17.450Z,36.61,143.187,35,4.7,mb,49,127.5,,0.79,us,usp000hxp9,2014-11-07T01:44:12.560Z,"off the east coast of Honshu, Japan",earthquake,,,,12,reviewed,us,us
2011-03-17T14:50:02.700Z,35.438,140.848,35,4.8,mb,49,110.8,,1.21,us,usp000hxp8,2014-11-07T01:44:12.556Z,"near the east coast of Honshu, Japan",earthquake,,,,10,reviewed,us,us
2011-03-17T14:49:36.450Z,39.4,142.585,35,4.7,mb,59,119.8,,1.23,us,usp000hxp7,2014-11-07T01:44:12.551Z,"near the east coast of Honshu, Japan",earthquake,,,,20,reviewed,us,us
2011-03-17T14:04:27.770Z,37.627,143.766,35,4.8,mb,81,127.6,,0.84,us,usp000hxp5,2014-11-07T01:44:12.541Z,"off the east coast of Honshu, Japan",earthquake,,,,32,reviewed,us,us
2011-03-17T13:58:37.790Z,36.162,141.662,35,4.7,mb,92,119,,1.13,us,usp000hxp4,2014-11-07T01:44:12.534Z,"near the east coast of Honshu, Japan",earthquake,,,,35,reviewed,us,us
2011-03-17T13:37:35.010Z,36.149,141.809,35,4.8,mb,79,116.7,,1.13,us,usp000hxp3,2014-11-07T01:44:12.527Z,"near the east coast of Honshu, Japan",earthquake,,,,27,reviewed,us,us
2011-03-17T12:54:52.640Z,36.757,141.202,29,5.8,mww,289,31.8,,0.75,us,usp000hxny,2015-06-30T16:59:03.806Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2011-03-17T12:35:50.480Z,37.194,141.617,35,4.5,mb,30,100.2,,1.31,us,usp000hxnx,2014-11-07T01:44:12.488Z,"near the east coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2011-03-17T12:33:25.000Z,35.481,140.877,34.3,5.4,mwc,37,108.6,,0.84,us,usp000hxnw,2014-11-07T01:44:12.484Z,"near the east coast of Honshu, Japan",earthquake,,14.4,,,reviewed,us,gcmt
2011-03-17T12:32:04.610Z,35.496,140.763,35.8,5.5,mwb,276,50.6,,0.87,us,usp000hxnv,2015-05-13T18:53:59.000Z,"near the east coast of Honshu, Japan",earthquake,,5.6,,,reviewed,us,us
2011-03-17T12:17:22.450Z,36.512,142.519,35,4.5,mb,27,127.5,,1.02,us,usp000hxns,2014-11-07T01:44:12.448Z,"off the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-17T12:16:05.590Z,37.699,144.185,35,4.5,mb,50,113.5,,0.91,us,usp000hxnr,2014-11-07T01:44:12.444Z,"off the east coast of Honshu, Japan",earthquake,,,,6,reviewed,us,us
2011-03-17T11:48:13.820Z,37.31,141.306,54.7,4.5,mb,33,126.6,,0.8,us,usp000hxnm,2014-11-07T01:44:12.433Z,"near the east coast of Honshu, Japan",earthquake,,6.7,,2,reviewed,us,us
2011-03-17T11:10:01.840Z,38.909,142.346,49.5,4.5,mb,60,116.7,,0.88,us,usp000hxnh,2014-11-07T01:44:12.415Z,"near the east coast of Honshu, Japan",earthquake,,6.5,,28,reviewed,us,us
2011-03-17T10:44:02.580Z,37.475,143.188,31.2,4.9,mb,108,120.3,,0.94,us,usp000hxne,2014-11-07T01:44:12.396Z,"off the east coast of Honshu, Japan",earthquake,,13,,35,reviewed,us,us
2011-03-17T09:05:59.470Z,40.255,142.336,35,5.1,mwc,162,123.9,,0.92,us,usp000hxn8,2014-11-07T01:44:12.370Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,gcmt
2011-03-17T08:59:43.220Z,40.254,142.409,53.1,5.2,mwc,103,131.8,,0.99,us,usp000hxn7,2014-11-07T01:44:12.332Z,"near the east coast of Honshu, Japan",earthquake,,6,,,reviewed,us,gcmt
2011-03-17T08:44:53.400Z,38.428,142.029,43.5,4.8,mb,158,65.3,,0.78,us,usp000hxn6,2014-11-07T01:44:12.320Z,"near the east coast of Honshu, Japan",earthquake,,5.1,,97,reviewed,us,us
2011-03-17T08:29:33.380Z,38.642,144.524,10,4.9,mb,57,136,,0.62,us,usp000hxn5,2014-11-07T01:44:12.316Z,"off the east coast of Honshu, Japan",earthquake,,,,12,reviewed,us,us
2011-03-17T08:25:28.490Z,36.658,141.631,52,5.3,mwc,344,31.9,,0.8,us,usp000hxn3,2014-11-07T01:44:12.285Z,"near the east coast of Honshu, Japan",earthquake,,4.8,,,reviewed,us,gcmt
2011-03-17T07:03:44.960Z,37.395,142.697,28.5,4.7,mb,89,73.3,,0.95,us,usp000hxmv,2014-11-07T01:44:12.224Z,"off the east coast of Honshu, Japan",earthquake,,13.2,,34,reviewed,us,us
2011-03-17T07:00:09.580Z,38.688,143.909,23.9,4.9,mb,121,84.9,,0.97,us,usp000hxmu,2014-11-07T01:44:12.216Z,"off the east coast of Honshu, Japan",earthquake,,12,,45,reviewed,us,us
2011-03-17T06:48:20.460Z,38.644,144.059,35.8,4.8,mb,41,84.9,,0.7,us,usp000hxmt,2014-11-07T01:44:12.212Z,"off the east coast of Honshu, Japan",earthquake,,7.1,,7,reviewed,us,us
2011-03-17T06:42:45.750Z,38.666,143.927,35.4,5.2,mwc,193,67.3,,0.85,us,usp000hxms,2014-11-07T01:44:12.174Z,"off the east coast of Honshu, Japan",earthquake,,5,,,reviewed,us,gcmt
2011-03-17T06:39:49.850Z,37.886,144.327,24.8,4.5,mb,16,136.1,,0.64,us,usp000hxmr,2014-11-07T01:44:12.172Z,"off the east coast of Honshu, Japan",earthquake,,26.9,,2,reviewed,us,us
2011-03-17T06:24:33.390Z,37.261,142.07,41.2,5.2,mwc,296,44.9,,0.76,us,usp000hxmq,2014-11-07T01:44:12.149Z,"off the east coast of Honshu, Japan",earthquake,,3,,,reviewed,us,gcmt
2011-03-17T06:19:43.550Z,37.61,143.482,35,4.7,mb,60,128.7,,0.82,us,usp000hxmn,2014-11-07T01:44:12.141Z,"off the east coast of Honshu, Japan",earthquake,,,,10,reviewed,us,us
2011-03-17T06:12:41.550Z,37.709,143.443,16.5,5.6,mwc,265,35.8,,0.72,us,usp000hxmm,2015-05-13T18:53:59.000Z,"off the east coast of Honshu, Japan",earthquake,,8.9,,,reviewed,us,gcmt
2011-03-17T05:06:59.910Z,38.019,143.521,21.2,5.3,mwc,185,107.3,,0.88,us,usp000hxmh,2014-11-07T01:44:12.095Z,"off the east coast of Honshu, Japan",earthquake,,9.9,,,reviewed,us,gcmt
2011-03-17T04:13:56.780Z,40.136,142.168,29,6.2,mww,395,40.4,,0.92,us,usp000hxmc,2017-04-13T22:26:12.193Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2011-03-17T03:50:52.020Z,36.31,142.892,12.9,5.2,mb,266,64.3,,0.96,us,usp000hxmb,2014-11-07T01:44:12.024Z,"off the east coast of Honshu, Japan",earthquake,,12.8,,166,reviewed,us,us
2011-03-17T03:43:58.080Z,38.187,142.75,36.3,4.5,mb,75,85.6,,1.04,us,usp000hxma,2014-11-07T01:44:12.018Z,"near the east coast of Honshu, Japan",earthquake,,7.2,,31,reviewed,us,us
2011-03-17T03:19:13.890Z,39.271,143.627,10,4.7,mb,23,146.6,,1.01,us,usp000hxm7,2014-11-07T01:44:12.012Z,"off the east coast of Honshu, Japan",earthquake,,26.5,,4,reviewed,us,us
2011-03-17T02:50:30.990Z,39.215,142.451,60.6,4.6,mb,62,73.2,,0.88,us,usp000hxm4,2014-11-07T01:44:12.003Z,"near the east coast of Honshu, Japan",earthquake,,6.6,,22,reviewed,us,us
2011-03-17T02:48:38.040Z,39.717,142.646,56.6,4.7,mb,56,134.7,,0.82,us,usp000hxm3,2014-11-07T01:44:11.987Z,"near the east coast of Honshu, Japan",earthquake,,5.9,,21,reviewed,us,us
2011-03-17T02:38:01.270Z,36.689,142.137,31.2,4.7,mb,51,127.8,,0.99,us,usp000hxm1,2014-11-07T01:44:11.920Z,"off the east coast of Honshu, Japan",earthquake,,16.9,,16,reviewed,us,us
2011-03-17T01:08:02.750Z,36.29,142.782,35,4.9,mb,55,127.2,,0.92,us,usp000hxkv,2014-11-07T01:44:11.895Z,"off the east coast of Honshu, Japan",earthquake,,,,17,reviewed,us,us
2011-03-17T01:05:25.400Z,38.772,144.361,8.3,4.8,mb,34,135.8,,0.82,us,usp000hxku,2014-11-07T01:44:11.892Z,"off the east coast of Honshu, Japan",earthquake,,21,,4,reviewed,us,us
2011-03-17T00:51:10.540Z,36.588,141.754,33,4.8,mb,43,126.9,,0.67,us,usp000hxkp,2014-11-07T01:44:11.845Z,"near the east coast of Honshu, Japan",earthquake,,18.9,,13,reviewed,us,us
2011-03-17T00:45:55.270Z,36.095,141.118,33.3,4.8,mb,56,127.2,,0.56,us,usp000hxkn,2014-11-07T01:44:11.819Z,"near the east coast of Honshu, Japan",earthquake,,11.9,,18,reviewed,us,us
2011-03-17T00:42:50.210Z,37.338,143.679,29.4,4.8,mwc,163,112.7,,0.9,us,usp000hxkm,2014-11-07T01:44:11.806Z,"off the east coast of Honshu, Japan",earthquake,,10.6,,,reviewed,us,gcmt
2011-03-17T00:16:12.200Z,37.235,141.985,35,4.8,mb,61,126.9,,1.17,us,usp000hxkk,2014-11-07T01:44:11.800Z,"near the east coast of Honshu, Japan",earthquake,,,,22,reviewed,us,us
2011-03-17T00:08:56.620Z,37.713,143.982,11.4,4.6,mb,49,83.2,,0.69,us,usp000hxkh,2014-11-07T01:44:11.790Z,"off the east coast of Honshu, Japan",earthquake,,17.7,,19,reviewed,us,us
2011-03-16T23:38:20.410Z,39.131,142.533,34.6,5.3,mwb,460,15.6,,0.73,us,usp000hxkf,2014-11-07T01:44:11.747Z,"near the east coast of Honshu, Japan",earthquake,,1.7,,,reviewed,us,us
2011-03-16T23:29:17.650Z,37.665,143.216,10.5,4.8,mb,65,86.2,,0.92,us,usp000hxkd,2014-11-07T01:44:11.740Z,"off the east coast of Honshu, Japan",earthquake,,22.1,,28,reviewed,us,us
2011-03-16T23:11:42.190Z,36.475,141.647,35,4.7,mb,54,127.6,,0.81,us,usp000hxkc,2014-11-07T01:44:11.735Z,"near the east coast of Honshu, Japan",earthquake,,,,22,reviewed,us,us
2011-03-16T23:03:13.500Z,38.694,142.1,35,4.8,mb,80,130.2,,0.89,us,usp000hxka,2014-11-07T01:44:11.727Z,"near the east coast of Honshu, Japan",earthquake,,,,31,reviewed,us,us
2011-03-16T22:54:59.330Z,37.303,142.486,35,4.7,mb,38,128.4,,0.71,us,usp000hxk9,2014-11-07T01:44:11.724Z,"off the east coast of Honshu, Japan",earthquake,,,,9,reviewed,us,us
2011-03-16T22:53:08.310Z,36.282,141.78,40.7,4.7,mb,77,119.2,,0.93,us,usp000hxk8,2014-11-07T01:44:11.718Z,"near the east coast of Honshu, Japan",earthquake,,8.2,,25,reviewed,us,us
2011-03-16T22:48:26.380Z,36.956,141.921,35,4.7,mb,39,128.1,,0.94,us,usp000hxk7,2014-11-07T01:44:11.714Z,"near the east coast of Honshu, Japan",earthquake,,,,14,reviewed,us,us
2011-03-16T22:32:45.140Z,36.874,143.698,35,4.5,mb,39,136.5,,0.87,us,usp000hxk5,2014-11-07T01:44:11.684Z,"off the east coast of Honshu, Japan",earthquake,,,,8,reviewed,us,us
2011-03-16T22:28:20.870Z,37.869,143.693,20.6,4.8,mb,118,120.7,,0.91,us,usp000hxk4,2014-11-07T01:44:11.675Z,"off the east coast of Honshu, Japan",earthquake,,12.2,,54,reviewed,us,us
2011-03-16T22:14:51.430Z,38.812,144.196,23.2,4.9,mwc,210,68.6,,0.88,us,usp000hxk3,2014-11-07T01:44:11.660Z,"off the east coast of Honshu, Japan",earthquake,,2.9,,,reviewed,us,gcmt
2011-03-16T22:07:51.860Z,38.813,144.147,15.3,4.8,mwc,72,134.9,,0.95,us,usp000hxk2,2014-11-07T01:44:11.653Z,"off the east coast of Honshu, Japan",earthquake,,25,,,reviewed,us,gcmt
2011-03-16T22:05:03.390Z,36.017,140.963,12.9,4.9,mb,62,127.1,,1.06,us,usp000hxk0,2014-11-07T01:44:11.645Z,"near the east coast of Honshu, Japan",earthquake,,29,,9,reviewed,us,us
2011-03-16T22:04:21.750Z,37.576,143.599,22.7,4.7,mb,27,136.4,,0.81,us,usp000hxjz,2014-11-07T01:44:11.642Z,"off the east coast of Honshu, Japan",earthquake,,23.7,,3,reviewed,us,us
2011-03-16T22:03:18.800Z,37.589,143.482,22,4.9,mwc,207,74.3,,0.83,us,usp000hxjy,2014-11-07T01:44:11.625Z,"off the east coast of Honshu, Japan",earthquake,,9.1,,,reviewed,us,gcmt
2011-03-16T21:50:52.100Z,37.483,142.834,12.5,4.6,mb,27,136.1,,1.07,us,usp000hxjw,2014-11-07T01:44:11.619Z,"off the east coast of Honshu, Japan",earthquake,,25.1,,7,reviewed,us,us
2011-03-16T21:46:20.100Z,37.236,143.567,35,4.7,mb,43,128.2,,0.67,us,usp000hxjv,2014-11-07T01:44:11.615Z,"off the east coast of Honshu, Japan",earthquake,,,,16,reviewed,us,us
2011-03-16T21:46:04.350Z,37.266,143.564,12.5,4.7,mb,108,120,,0.93,us,usp000hxju,2014-11-07T01:44:11.607Z,"off the east coast of Honshu, Japan",earthquake,,13.8,,48,reviewed,us,us
2011-03-16T21:32:42.240Z,37.966,142.664,13.8,4.6,mb,60,129.3,,1.01,us,usp000hxjs,2014-11-07T01:44:11.597Z,"off the east coast of Honshu, Japan",earthquake,,19,,15,reviewed,us,us
2011-03-16T21:16:18.640Z,36.855,140.614,58.7,4.7,mb,30,137.3,,0.79,us,usp000hxjr,2014-11-07T01:44:11.594Z,"near the east coast of Honshu, Japan",earthquake,,12,,9,reviewed,us,us
2011-03-16T21:12:56.210Z,36.612,142.212,35,4.7,mb,35,119.1,,1.42,us,usp000hxjq,2014-11-07T01:44:11.591Z,"off the east coast of Honshu, Japan",earthquake,,0,,8,reviewed,us,us
2011-03-16T21:08:48.240Z,37.159,143.738,35,4.8,mb,47,136.5,,0.68,us,usp000hxjp,2014-11-07T01:44:11.586Z,"off the east coast of Honshu, Japan",earthquake,,,,16,reviewed,us,us
2011-03-16T20:44:41.200Z,37.336,143.639,10.4,5.1,mwc,231,66.2,,0.9,us,usp000hxjn,2014-11-07T01:44:11.569Z,"off the east coast of Honshu, Japan",earthquake,,11,,,reviewed,us,gcmt
2011-03-16T20:44:32.000Z,37.265,143.746,35,4.6,mb,21,136.5,,0.44,us,usp000hxjm,2014-11-07T01:44:11.567Z,"off the east coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2011-03-16T20:44:17.720Z,37.34,143.791,18.5,4.8,mb,37,136.5,,0.8,us,usp000hxjk,2014-11-07T01:44:11.564Z,"off the east coast of Honshu, Japan",earthquake,,21.9,,5,reviewed,us,us
2011-03-16T20:19:33.060Z,37.003,143.777,34.2,4.5,mb,15,134.5,,0.65,us,usp000hxjj,2014-11-07T01:44:11.563Z,"off the east coast of Honshu, Japan",earthquake,,26.7,,1,reviewed,us,us
2011-03-16T20:05:06.190Z,39.616,143.01,22.6,4.6,mb,36,128.9,,0.99,us,usp000hxjg,2014-11-07T01:44:11.557Z,"off the east coast of Honshu, Japan",earthquake,,23.8,,12,reviewed,us,us
2011-03-16T19:46:05.750Z,26.913,143.802,15,4.6,mb,24,142.5,,0.78,us,usp000hxjf,2014-11-07T01:44:11.555Z,"Bonin Islands, Japan region",earthquake,,0,,4,reviewed,us,us
2011-03-16T19:35:03.980Z,37.652,141.921,36.1,4.9,mb,207,96.4,,0.88,us,usp000hxje,2014-11-07T01:44:11.517Z,"near the east coast of Honshu, Japan",earthquake,,5.2,,136,reviewed,us,us
2011-03-16T19:00:32.750Z,37.659,141.726,35,4.6,mb,45,121,,0.84,us,usp000hxj9,2014-11-07T01:44:11.501Z,"near the east coast of Honshu, Japan",earthquake,,,,12,reviewed,us,us
2011-03-16T18:40:53.930Z,37.125,142.76,23.8,4.8,mb,14,179.4,,1.38,us,usp000hxj7,2014-11-07T01:44:11.497Z,"off the east coast of Honshu, Japan",earthquake,,62.3,,2,reviewed,us,us
2011-03-16T18:39:49.410Z,37.411,142.629,35,4.7,mb,15,156.6,,1.19,us,usp000hxj6,2014-11-07T01:44:11.496Z,"off the east coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2011-03-16T18:23:08.500Z,29.356,141.809,22.7,5.1,mwc,199,41.1,,0.87,us,usp000hxj4,2014-11-07T01:44:11.478Z,"Izu Islands, Japan region",earthquake,,3.5,,,reviewed,us,gcmt
2011-03-16T18:12:57.420Z,37.123,142.173,21,5.1,mb,199,96.7,,0.87,us,usp000hxj2,2014-11-07T01:44:11.462Z,"off the east coast of Honshu, Japan",earthquake,,4.7,,124,reviewed,us,us
2011-03-16T17:55:10.550Z,36.717,142.225,38.6,4.6,mb,43,135.3,,0.87,us,usp000hxj0,2014-11-07T01:44:11.457Z,"off the east coast of Honshu, Japan",earthquake,,7.8,,6,reviewed,us,us
2011-03-16T17:47:42.200Z,36.29,141.711,43.6,4.5,mb,24,119.2,,0.74,us,usp000hxhz,2014-11-07T01:44:11.454Z,"near the east coast of Honshu, Japan",earthquake,,13,,1,reviewed,us,us
2011-03-16T17:26:04.680Z,34.74,140.979,35,4.7,mb,33,125.4,,0.71,us,usp000hxhx,2014-11-07T01:44:11.445Z,"near the east coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2011-03-16T17:19:27.340Z,35.522,140.858,19.9,4.8,mb,73,111,,0.78,us,usp000hxhw,2014-11-07T01:44:11.439Z,"near the east coast of Honshu, Japan",earthquake,,14,,26,reviewed,us,us
2011-03-16T16:12:41.190Z,37.554,143.933,35,4.6,mb,20,143.7,,0.83,us,usp000hxhn,2014-11-07T01:44:11.409Z,"off the east coast of Honshu, Japan",earthquake,,0,,3,reviewed,us,us
2011-03-16T15:42:54.680Z,36.401,143.062,9.5,4.7,mb,45,127.3,,0.76,us,usp000hxhd,2014-11-07T01:44:11.386Z,"off the east coast of Honshu, Japan",earthquake,,9.1,,8,reviewed,us,us
2011-03-16T15:27:03.140Z,36.247,142.495,36.2,5,mwc,39,127.1,,0.94,us,usp000hxhc,2014-11-07T01:44:11.382Z,"off the east coast of Honshu, Japan",earthquake,,10.1,,,reviewed,us,gcmt
2011-03-16T15:08:28.120Z,38.3,141.742,43.8,4.8,mb,21,142.3,,0.46,us,usp000hxhb,2014-11-07T01:44:11.366Z,"near the east coast of Honshu, Japan",earthquake,,6.9,,3,reviewed,us,us
2011-03-16T15:04:01.580Z,38.998,144.633,2,4.6,mb,31,143.2,,0.87,us,usp000hxh9,2014-11-07T01:44:11.328Z,"off the east coast of Honshu, Japan",earthquake,,17.5,,6,reviewed,us,us
2011-03-16T15:00:55.890Z,39.029,144.551,13.9,4.8,mb,73,127.6,,0.75,us,usp000hxh7,2014-11-07T01:44:11.306Z,"off the east coast of Honshu, Japan",earthquake,,12.1,,27,reviewed,us,us
2011-03-16T14:46:11.450Z,38.541,141.657,62.2,5.2,mwc,302,54.6,,0.78,us,usp000hxh5,2014-11-07T01:44:11.263Z,"near the east coast of Honshu, Japan",earthquake,,4,,,reviewed,us,gcmt
2011-03-16T14:38:16.230Z,39.246,142.903,49.6,4.7,mb,42,134.9,,1.05,us,usp000hxh3,2014-11-07T01:44:11.127Z,"near the east coast of Honshu, Japan",earthquake,,7.6,,11,reviewed,us,us
2011-03-16T14:28:18.940Z,36.542,141.867,35,4.6,mb,9,156.3,,0.8,us,usp000hxh2,2014-11-07T01:44:11.121Z,"near the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-16T14:27:40.240Z,38.827,144.321,21.9,4.7,mb,57,121.6,,0.94,us,usp000hxh1,2014-11-07T01:44:11.023Z,"off the east coast of Honshu, Japan",earthquake,,3.2,,12,reviewed,us,us
2011-03-16T13:54:06.530Z,37.422,141.231,35.4,4.8,mb,119,111.5,,0.77,us,usp000hxgw,2014-11-07T01:44:10.889Z,"near the east coast of Honshu, Japan",earthquake,,5.4,,58,reviewed,us,us
2011-03-16T13:39:05.310Z,35.823,140.306,84.8,5.3,mwc,181,79.7,,0.99,us,usp000hxgt,2015-03-24T01:44:40.061Z,"near the east coast of Honshu, Japan",earthquake,,5.2,,,reviewed,us,gcmt
2011-03-16T13:38:53.750Z,35.964,141.176,46.2,4.9,mb,76,55.8,,1.39,us,usp000hxgs,2014-11-07T01:44:10.848Z,"near the east coast of Honshu, Japan",earthquake,,19.8,,64,reviewed,us,us
2011-03-16T13:38:41.010Z,36.916,140.466,28.7,5,mb,81,122.3,,1.18,us,usp000hxgr,2014-11-07T01:44:10.842Z,"near the east coast of Honshu, Japan",earthquake,,4.6,,48,reviewed,us,us
2011-03-16T12:54:22.580Z,37.357,143.815,30.8,4.7,mb,32,128.2,,0.62,us,usp000hxgg,2014-11-07T01:44:10.825Z,"off the east coast of Honshu, Japan",earthquake,,15.5,,5,reviewed,us,us
2011-03-16T12:48:37.690Z,37.341,142.568,29.6,4.9,mb,81,97.7,,0.71,us,usp000hxgf,2014-11-07T01:44:10.819Z,"off the east coast of Honshu, Japan",earthquake,,9.3,,32,reviewed,us,us
2011-03-16T12:45:23.670Z,36.391,142.908,35,4.8,mb,105,70,,0.92,us,usp000hxge,2014-11-07T01:44:10.811Z,"off the east coast of Honshu, Japan",earthquake,,0,,18,reviewed,us,us
2011-03-16T12:15:10.130Z,36.328,143.02,18,4.5,mb,49,71.5,,0.76,us,usp000hxgb,2014-11-07T01:44:10.803Z,"off the east coast of Honshu, Japan",earthquake,,16.1,,9,reviewed,us,us
2011-03-16T12:02:50.150Z,35.703,141.824,35,4.9,mb,168,67.3,,0.83,us,usp000hxga,2014-11-07T01:44:10.790Z,"near the east coast of Honshu, Japan",earthquake,,,,76,reviewed,us,us
2011-03-16T11:51:40.100Z,38.511,143.184,33.8,4.7,mb,32,108,,1.1,us,usp000hxg9,2014-11-07T01:44:10.787Z,"off the east coast of Honshu, Japan",earthquake,,20.1,,4,reviewed,us,us
2011-03-16T11:44:57.350Z,37.662,141.49,35,5,mb,91,129,,1.06,us,usp000hxg7,2014-11-07T01:44:10.778Z,"near the east coast of Honshu, Japan",earthquake,,,,18,reviewed,us,us
2011-03-16T11:37:53.630Z,38.83,142.623,35,4.6,mb,27,134.9,,0.69,us,usp000hxg6,2014-11-07T01:44:10.775Z,"near the east coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2011-03-16T11:29:15.420Z,39.821,143.609,37.6,4.8,mb,65,135,,0.83,us,usp000hxg5,2014-11-07T01:44:10.770Z,"off the east coast of Honshu, Japan",earthquake,,5.6,,12,reviewed,us,us
2011-03-16T11:20:06.000Z,36.213,141.068,22.4,4.8,mwc,197,111.3,,0.88,us,usp000hxg3,2014-11-07T01:44:10.753Z,"near the east coast of Honshu, Japan",earthquake,,9.7,,,reviewed,us,gcmt
2011-03-16T10:31:33.110Z,37.801,144.276,27.8,4.5,mb,24,136.1,,1.04,us,usp000hxg0,2014-11-07T01:44:10.721Z,"off the east coast of Honshu, Japan",earthquake,,6.4,,3,reviewed,us,us
2011-03-16T10:26:32.510Z,39.701,143.755,22.3,4.7,mb,41,101.9,,1.13,us,usp000hxfz,2014-11-07T01:44:10.717Z,"off the east coast of Honshu, Japan",earthquake,,15.4,,11,reviewed,us,us
2011-03-16T10:24:08.350Z,37.987,144.159,35,4.8,mb,64,134.6,,0.93,us,usp000hxfy,2014-11-07T01:44:10.712Z,"off the east coast of Honshu, Japan",earthquake,,,,21,reviewed,us,us
2011-03-16T10:16:12.460Z,39.799,143.426,24.8,5.2,mwc,159,123.1,,0.98,us,usp000hxfx,2014-11-07T01:44:10.700Z,"off the east coast of Honshu, Japan",earthquake,,2.4,,,reviewed,us,gcmt
2011-03-16T10:01:35.720Z,36.24,142.235,35,4.8,mb,31,127.2,,1.06,us,usp000hxfw,2014-11-07T01:44:10.697Z,"off the east coast of Honshu, Japan",earthquake,,0,,5,reviewed,us,us
2011-03-16T09:37:14.870Z,35.109,141.237,35,4.6,mb,24,101.6,,1.07,us,usp000hxfv,2014-11-07T01:44:10.695Z,"near the east coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2011-03-16T09:19:09.900Z,37.524,143.914,31.6,4.7,mb,22,120.2,,0.82,us,usp000hxfu,2014-11-07T01:44:10.693Z,"off the east coast of Honshu, Japan",earthquake,,28.6,,4,reviewed,us,us
2011-03-16T09:17:27.830Z,35.962,142.366,34.1,4.7,mb,50,95.2,,0.9,us,usp000hxft,2014-11-07T01:44:10.689Z,"off the east coast of Honshu, Japan",earthquake,,15.9,,11,reviewed,us,us
2011-03-16T09:15:06.240Z,37.194,143.593,35,4.7,mb,44,119.9,,1.27,us,usp000hxfs,2014-11-07T01:44:10.685Z,"off the east coast of Honshu, Japan",earthquake,,,,10,reviewed,us,us
2011-03-16T08:58:30.920Z,37.002,142.355,55.8,4.6,mb,91,119.9,,0.82,us,usp000hxfr,2014-11-07T01:44:10.678Z,"off the east coast of Honshu, Japan",earthquake,,6.5,,35,reviewed,us,us
2011-03-16T08:17:10.770Z,37.278,143.544,35,4.9,mwc,200,67,,0.77,us,usp000hxfq,2014-11-07T01:44:10.663Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,gcmt
2011-03-16T07:06:08.440Z,37.826,144.024,12.9,4.8,mb,97,75.1,,0.87,us,usp000hxfj,2014-11-07T01:44:10.642Z,"off the east coast of Honshu, Japan",earthquake,,14.2,,48,reviewed,us,us
