No,Zaman (UTC),Ref1,Kaynak Aç?klama 1,Enlem,Boylam,Derinlik,Sabit Derinlik,Kaynak No 2,Kaynak Aç?klama 2,Tip,Büyüklük,Kaynak No 3,Kaynak Aç?klama 3,Yer
6667,1990-08-30 20:42:40,0, ,34.3951,24.5826,20.70,-,5,ISC,mb,4.1,5,ISC,-
6666,1990-08-28 20:21:24,0, ,36.2700,27.2120,40.50,-,41,EHB,mb,4.6,5,ISC,-
6665,1990-08-25 14:58:01,0, ,35.9790,28.0740,57.20,-,41,EHB,mb,4.8,5,ISC,-
6664,1990-08-20 22:55:55,0, ,36.9983,29.5861,35.60,-,5,ISC,mb,4.4,5,ISC,-
6663,1990-08-17 23:49:32,0, ,37.0621,29.6108,10.00,-,5,ISC,Md,4.0,15,ATH,-
6662,1990-08-16 04:32:20,0, ,44.8080,34.9860,22.80,-,41,EHB,mb,4.6,5,ISC,-
6660,1990-08-11 02:15:55,0, ,34.3540,24.9264,11.60,-,5,ISC,mb,4.1,5,ISC,-
6658,1990-08-07 13:09:20,0, ,37.0277,29.5580,13.20,-,5,ISC,Md,4.0,14,NEIC,-
6657,1990-08-05 18:31:53,0, ,40.2220,33.8930,37.20,-,41,EHB,mb,4.8,5,ISC,-
6655,1990-08-02 19:12:39,0, ,37.0018,29.5295,13.30,-,5,ISC,mb,4.0,14,NEIC,-
6654,1990-08-01 07:17:09,0, ,37.0778,29.4834,4.60,-,5,ISC,Md,4.1,15,ATH,-
6652,1990-07-27 17:55:57,0, ,38.6291,23.7393,19.40,-,5,ISC,mb,4.5,5,ISC,-
6651,1990-07-23 20:54:54,0, ,42.9292,46.1806,10.00,-,5,ISC,mb,4.7,5,ISC,-
6649,1990-07-18 14:56:29,0, ,37.0573,29.5439,19.70,-,5,ISC,Md,4.2,14,NEIC,-
6648,1990-07-18 11:29:29,0, ,37.0260,29.5310,40.40,-,41,EHB,Mw,5.5,10,HRVD-GCMT,-
6647,1990-07-09 11:22:19,0, ,34.8950,26.6260,36.40,-,41,EHB,Mw,5.4,10,HRVD-GCMT,-
6646,1990-06-26 04:48:13,0, ,37.3275,29.2329,19.10,-,5,ISC,mb,4.2,5,ISC,-
6645,1990-06-17 13:44:57,0, ,39.1976,23.6167,17.40,-,5,ISC,mb,4.0,5,ISC,-
6644,1990-06-09 22:46:23,0, ,39.2143,23.6583,12.10,-,5,ISC,mb,4.4,5,ISC,-
6643,1990-05-25 22:22:50,0, ,36.8942,28.6404,10.00,-,5,ISC,mb,4.2,5,ISC,-
6642,1990-05-16 02:31:51,0, ,35.0800,23.2100,41.10,-,41,EHB,mb,4.8,5,ISC,-
6641,1990-05-15 17:15:40,0, ,36.1001,27.1765,10.90,-,5,ISC,mb,4.5,5,ISC,-
6640,1990-05-13 14:07:14,0, ,34.9510,26.4510,35.80,-,41,EHB,mb,4.3,5,ISC,-
6639,1990-05-12 21:59:10,0, ,36.2959,27.1205,10.00,-,5,ISC,Ml,4.0,15,ATH,-
6638,1990-05-09 21:40:23,0, ,36.1509,27.1040,19.30,-,5,ISC,mb,4.0,5,ISC,-
6637,1990-05-08 23:45:48,0, ,36.2826,27.1866,1.00,-,5,ISC,Ml,4.0,15,ATH,-
6636,1990-05-08 23:27:54,0, ,36.1555,27.1712,10.00,-,5,ISC,mb,4.1,14,NEIC,-
6635,1990-05-08 12:16:08,0, ,36.0220,27.2482,19.90,-,5,ISC,Ml,4.1,15,ATH,-
6634,1990-05-08 11:40:00,0, ,36.2150,27.1478,10.00,-,5,ISC,Ml,4.0,15,ATH,-
6633,1990-05-07 00:12:02,0, ,36.2734,27.1355,10.00,-,5,ISC,mb,4.5,5,ISC,-
6632,1990-05-06 20:02:44,0, ,36.0910,27.1854,20.80,-,5,ISC,Ml,4.1,15,ATH,-
6631,1990-05-03 21:05:22,0, ,39.6560,38.3650,41.90,-,41,EHB,mb,4.6,5,ISC,-
6630,1990-04-22 16:35:45,0, ,36.6130,26.8720,139.30,-,41,EHB,mb,4.6,5,ISC,-
6629,1990-04-22 00:49:14,0, ,40.2459,39.3470,10.00,-,5,ISC,mb,4.0,5,ISC,-
6628,1990-04-21 17:03:12,0, ,36.4552,26.6967,145.90,-,5,ISC,mb,4.1,14,NEIC,-
6627,1990-04-20 23:30:08,0, ,39.9960,40.0470,39.90,-,41,EHB,Mw,5.4,10,HRVD-GCMT,-
6626,1990-04-20 07:01:24,0, ,36.1845,27.1316,22.00,-,5,ISC,mb,4.7,5,ISC,-
6625,1990-04-14 22:29:09,0, ,34.6921,26.3682,4.20,-,5,ISC,mb,4.6,5,ISC,-
6624,1990-04-14 09:40:41,0, ,36.1260,27.0990,43.00,-,41,EHB,mb,4.7,5,ISC,-
6623,1990-04-01 00:13:23,0, ,39.9391,24.0267,8.60,-,5,ISC,mb,4.1,5,ISC,-
6622,1990-03-31 01:39:54,0, ,39.8871,23.8403,12.20,-,5,ISC,mb,4.4,5,ISC,-
6621,1990-03-31 01:38:17,0, ,39.9246,24.0257,11.60,-,5,ISC,mb,4.6,5,ISC,-
6620,1990-03-22 15:09:35,0, ,34.8765,26.7521,1.00,-,5,ISC,Ml,4.0,14,NEIC,-
6619,1990-03-16 21:03:03,0, ,35.6660,26.3932,110.10,-,5,ISC,mb,4.1,5,ISC,-
6618,1990-03-15 02:28:57,0, ,35.2616,27.0556,33.30,-,5,ISC,mb,4.3,5,ISC,-
6617,1990-03-14 19:21:49,0, ,36.0549,27.2013,21.10,-,5,ISC,Ml,4.1,15,ATH,-
6616,1990-03-13 23:55:01,0, ,39.2557,25.4632,18.00,-,5,ISC,mb,4.3,5,ISC,-
6614,1990-03-05 02:59:42,0, ,38.1998,40.5633,26.40,-,5,ISC,mb,4.2,5,ISC,-
6613,1990-03-02 18:08:38,0, ,39.0360,23.6810,34.40,-,41,EHB,mb,4.5,5,ISC,-
6612,1990-02-25 02:49:51,0, ,34.9891,26.1381,26.00,-,5,ISC,Ml,4.0,15,ATH,-
6611,1990-02-24 15:19:37,0, ,35.2996,23.1968,10.00,-,5,ISC,mb,4.4,5,ISC,-
6610,1990-02-24 06:18:38,0, ,35.2922,23.1749,10.00,-,5,ISC,mb,4.3,5,ISC,-
6609,1990-02-23 23:55:26,0, ,36.0454,27.1473,19.50,-,5,ISC,mb,4.8,5,ISC,-
6608,1990-02-23 23:22:54,0, ,35.2650,23.2340,5.00,-,5,ISC,mb,4.3,5,ISC,-
6607,1990-02-23 22:59:16,0, ,34.6586,25.3083,81.00,-,5,ISC,mb,4.5,5,ISC,-
6606,1990-02-22 22:59:21,0, ,35.2585,23.1156,5.00,-,5,ISC,mb,4.4,5,ISC,-
6605,1990-02-21 00:24:46,0, ,36.0505,27.2142,54.30,-,5,ISC,mb,4.4,5,ISC,-
6604,1990-02-20 14:12:51,0, ,42.3100,46.4700,3.00,-,12,MOS,mb,4.5,12,MOS,-
6603,1990-02-20 08:43:13,0, ,36.1618,27.0927,20.00,-,5,ISC,mb,4.3,5,ISC,-
6600,1990-02-19 23:18:15,0, ,34.5598,24.8747,69.10,-,5,ISC,mb,4.2,5,ISC,-
6599,1990-02-19 21:45:51,0, ,36.0717,27.1527,26.80,-,5,ISC,Ml,4.1,14,NEIC,-
6598,1990-02-19 21:07:48,0, ,36.1540,27.1280,40.20,-,41,EHB,mb,4.7,5,ISC,-
6597,1990-02-19 20:56:40,0, ,36.1145,27.1817,37.40,-,5,ISC,mb,4.7,5,ISC,-
6596,1990-02-19 05:43:45,0, ,36.0962,27.1755,20.10,-,5,ISC,mb,4.4,5,ISC,-
6595,1990-02-12 15:42:06,0, ,36.1983,27.1009,7.00,-,5,ISC,mb,5.0,5,ISC,-
6594,1990-02-11 05:01:30,0, ,34.3420,25.7735,10.00,-,5,ISC,Md,4.0,15,ATH,-
6593,1990-02-10 19:48:01,0, ,39.5693,27.9383,10.00,-,5,ISC,mb,4.0,5,ISC,-
6592,1990-02-08 20:17:53,0, ,36.6584,27.0688,158.90,-,5,ISC,mb,4.6,5,ISC,-
6590,1990-02-08 07:47:28,0, ,39.1498,23.7099,1.70,-,5,ISC,mb,4.8,5,ISC,-
6589,1990-01-31 19:58:30,0, ,39.1077,25.9248,21.30,-,5,ISC,mb,4.1,5,ISC,-
6588,1990-01-31 15:00:31,0, ,39.4761,26.0912,10.40,-,5,ISC,mb,4.3,5,ISC,-
6587,1990-01-29 13:01:46,0, ,39.9666,23.9443,13.50,-,5,ISC,mb,4.2,5,ISC,-
6586,1990-01-28 18:36:24,0, ,36.0870,27.1428,10.10,-,5,ISC,mb,4.7,5,ISC,-
6585,1990-01-28 17:51:32,0, ,36.0649,27.1778,23.80,-,5,ISC,mb,4.4,5,ISC,-
6584,1990-01-27 19:52:39,0, ,38.5421,23.5470,9.40,-,5,ISC,mb,4.1,5,ISC,-
6583,1990-01-26 09:40:15,0, ,36.0123,27.1864,15.30,-,5,ISC,Ml,4.3,15,ATH,-
6582,1990-01-26 01:43:17,0, ,35.2513,27.1149,10.00,-,5,ISC,Ml,4.1,15,ATH,-
6581,1990-01-25 20:29:47,0, ,36.0924,27.2699,22.50,-,5,ISC,mb,4.6,5,ISC,-
6580,1990-01-25 13:07:09,0, ,36.0664,27.2567,21.90,-,5,ISC,mb,4.6,5,ISC,-
6579,1990-01-24 13:17:48,0, ,35.6882,26.1521,115.00,-,5,ISC,mb,4.1,5,ISC,-
6578,1990-01-20 19:16:14,0, ,34.7390,26.1884,10.00,-,5,ISC,Ml,4.0,15,ATH,-
6577,1990-01-20 11:55:47,0, ,36.1269,27.1551,5.40,-,5,ISC,Ml,4.0,15,ATH,-
6576,1990-01-17 07:52:52,0, ,36.0507,27.1444,41.90,-,5,ISC,mb,4.5,5,ISC,-
6574,1990-01-14 21:25:52,0, ,35.9685,27.2500,21.90,-,5,ISC,mb,4.4,14,NEIC,-
6573,1990-01-14 17:08:41,0, ,35.2570,26.1070,20.40,-,41,EHB,mb,4.8,5,ISC,-
6572,1990-01-14 08:22:04,0, ,36.0341,27.2298,20.60,-,5,ISC,Ml,4.0,15,ATH,-
6571,1990-01-14 07:27:59,0, ,36.0357,27.1183,36.70,-,5,ISC,mb,4.1,5,ISC,-
6570,1990-01-14 03:09:41,0, ,36.1531,27.1751,10.00,-,5,ISC,Ml,4.0,15,ATH,-
6569,1990-01-14 02:32:13,0, ,36.1275,27.1418,12.80,-,5,ISC,mb,4.7,5,ISC,-
6568,1990-01-14 02:29:23,0, ,36.1177,27.1389,16.40,-,5,ISC,mb,4.4,5,ISC,-
6567,1990-01-14 01:38:50,0, ,36.0446,27.1408,22.90,-,5,ISC,mb,4.6,5,ISC,-
6566,1990-01-13 23:08:28,0, ,36.0023,27.1924,11.90,-,5,ISC,mb,4.4,5,ISC,-
6565,1990-01-13 22:48:07,0, ,36.1206,27.1673,10.00,*,5,ISC,mb,4.7,5,ISC,-
6564,1990-01-13 20:56:57,0, ,36.1556,27.1000,6.10,-,5,ISC,mb,4.8,5,ISC,-
6563,1990-01-13 14:03:15,0, ,36.1222,27.1598,10.00,-,5,ISC,Ml,4.0,15,ATH,-
6562,1990-01-13 10:26:29,0, ,36.0883,27.1582,23.10,-,5,ISC,mb,4.7,5,ISC,-
6561,1990-01-13 10:22:13,0, ,36.1734,27.1470,10.00,-,5,ISC,Ml,4.0,15,ATH,-
6560,1990-01-13 07:43:47,0, ,36.1332,27.1803,10.00,-,5,ISC,Md,4.0,15,ATH,-
6559,1990-01-13 05:18:59,0, ,36.1322,27.2174,10.00,-,5,ISC,Md,4.0,15,ATH,-
6558,1990-01-13 05:06:02,0, ,36.1290,27.1760,42.60,-,41,EHB,mb,4.7,5,ISC,-
6557,1990-01-11 20:37:22,0, ,36.1109,27.2110,10.00,-,5,ISC,mb,4.0,14,NEIC,-
6556,1990-01-11 19:39:01,0, ,36.5140,26.4371,148.20,-,5,ISC,mb,4.0,14,NEIC,-
6554,1990-01-10 05:38:28,0, ,36.1120,27.1260,39.00,-,41,EHB,mb,4.6,5,ISC,-
6553,1990-01-08 20:31:59,0, ,36.1577,27.1792,10.00,*,5,ISC,Ml,4.0,15,ATH,-
6552,1990-01-08 10:28:44,0, ,36.0848,27.1452,26.30,-,5,ISC,mb,4.3,5,ISC,-
6551,1990-01-06 21:42:02,0, ,34.4468,26.2080,17.00,-,5,ISC,mb,4.2,5,ISC,-
6550,1990-01-02 23:24:32,0, ,36.5745,25.5879,7.80,-,5,ISC,mb,4.4,14,NEIC,-
6549,1990-01-02 20:35:41,0, ,38.5957,24.2053,1.80,-,5,ISC,mb,4.3,5,ISC,-
6548,1989-12-31 08:04:32,0, ,36.1390,27.0777,10.00,-,5,ISC,mb,4.6,5,ISC,-
6545,1989-12-26 13:24:41,0, ,36.2788,27.1526,1.00,-,5,ISC,Ml,4.0,15,ATH,-
6544,1989-12-26 02:30:10,0, ,36.4096,26.7896,142.20,-,5,ISC,mb,4.3,5,ISC,-
6543,1989-12-25 17:49:05,0, ,36.7923,26.6076,16.00,-,5,ISC,Ml,4.1,15,ATH,-
6542,1989-12-25 12:33:20,0, ,35.7283,23.7250,1.00,-,5,ISC,mb,4.0,5,ISC,-
6541,1989-12-24 14:18:40,0, ,35.1709,27.7931,19.40,-,5,ISC,Md,4.1,15,ATH,-
6540,1989-12-24 01:20:21,0, ,35.3934,31.9152,82.00,-,5,ISC,mb,4.1,5,ISC,-
6539,1989-12-23 14:59:03,0, ,38.2994,26.5375,5.80,-,5,ISC,mb,4.6,5,ISC,-
6538,1989-12-22 00:43:42,0, ,36.9127,26.4193,10.00,-,5,ISC,mb,4.6,5,ISC,-
6537,1989-12-18 14:03:14,0, ,37.9440,29.1904,10.00,-,5,ISC,mb,4.7,14,NEIC,-
6536,1989-12-18 13:58:12,0, ,37.8704,29.2158,7.30,-,5,ISC,mb,4.5,5,ISC,-
6535,1989-12-17 23:01:33,0, ,35.0370,27.2250,16.70,-,5,ISC,Md,4.0,15,ATH,-
6534,1989-12-17 21:22:33,0, ,39.3027,28.2712,10.00,-,5,ISC,Ml,4.2,15,ATH,-
6533,1989-12-17 05:50:34,0, ,41.8808,46.3465,9.50,-,5,ISC,mb,4.2,5,ISC,-
6532,1989-12-16 21:10:39,0, ,35.2025,26.6245,88.40,-,5,ISC,mb,4.4,5,ISC,-
6531,1989-12-16 01:06:56,0, ,34.5700,23.1000,33.00,-,5,ISC,mb,4.1,6,Kalafat ve Di?.2011,-
6530,1989-12-11 15:36:39,0, ,38.3608,25.0723,10.00,-,5,ISC,mb,4.3,5,ISC,-
6529,1989-12-11 15:23:35,0, ,38.3440,25.0475,17.00,-,5,ISC,mb,4.2,5,ISC,-
6528,1989-12-09 22:06:16,0, ,38.3733,25.0540,43.10,-,5,ISC,mb,4.4,5,ISC,-
6527,1989-12-07 06:13:54,0, ,36.6829,26.9542,158.80,-,5,ISC,mb,4.2,5,ISC,-
6526,1989-12-03 07:39:10,0, ,38.3970,45.3750,15.00,-,41,EHB,mb,4.8,5,ISC,-
6525,1989-12-02 04:51:59,0, ,38.4530,45.4248,20.20,-,5,ISC,mb,4.5,5,ISC,-
6524,1989-11-28 13:19:25,0, ,35.0608,26.1698,27.30,-,5,ISC,Md,4.0,15,ATH,-
6523,1989-11-24 05:14:23,0, ,36.5553,26.6139,10.00,-,5,ISC,Ml,4.0,15,ATH,-
6522,1989-11-24 01:48:41,0, ,36.7576,26.6179,15.00,-,5,ISC,Ml,4.1,15,ATH,-
6521,1989-11-24 01:45:54,0, ,36.6880,26.6380,3.20,-,41,EHB,mb,4.6,5,ISC,-
6520,1989-11-23 07:46:42,0, ,35.4112,25.8363,10.00,-,5,ISC,Md,4.0,15,ATH,-
6519,1989-11-18 21:32:59,0, ,34.3930,25.0570,34.70,-,41,EHB,mb,4.4,5,ISC,-
6517,1989-11-12 04:50:05,0, ,38.6196,26.1851,12.50,-,5,ISC,mb,4.5,5,ISC,-
6516,1989-11-10 13:15:49,0, ,34.4549,23.2080,10.00,-,5,ISC,Md,4.1,15,ATH,-
6515,1989-11-06 06:33:29,0, ,38.0560,23.0088,4.00,-,5,ISC,mb,4.6,5,ISC,-
6514,1989-11-06 04:41:24,0, ,34.9080,24.2920,44.90,-,41,EHB,mb,4.5,5,ISC,-
6513,1989-11-01 13:59:28,0, ,36.4706,26.9918,142.20,-,5,ISC,mb,4.6,5,ISC,-
6512,1989-10-28 12:52:58,0, ,35.4127,26.7588,26.00,-,5,ISC,Ml,4.0,15,ATH,-
6511,1989-10-28 07:46:13,0, ,35.3161,26.7648,10.60,-,5,ISC,Md,4.1,15,ATH,-
6510,1989-10-25 15:27:42,0, ,43.0025,26.6223,13.40,-,5,ISC,mb,4.2,5,ISC,-
6509,1989-10-18 14:01:27,0, ,35.3711,24.6663,33.00,-,5,ISC,mb,4.0,14,NEIC,-
6508,1989-10-15 13:15:58,0, ,36.8500,35.7800,10.00,-,5,ISC,mb,4.0,6,Kalafat ve Di?.2011,-
6507,1989-10-14 21:12:02,0, ,39.7500,32.8400,10.00,-,5,ISC,mb,4.1,6,Kalafat ve Di?.2011,-
6506,1989-10-14 07:14:41,0, ,36.7034,25.3222,169.10,-,5,ISC,mb,4.1,14,NEIC,-
6505,1989-10-10 03:09:00,0, ,39.0096,35.3977,36.10,-,5,ISC,mb,4.1,5,ISC,-
6503,1989-10-06 15:12:55,0, ,34.7562,24.0342,20.40,-,5,ISC,mb,4.2,5,ISC,-
6502,1989-09-30 14:53:33,0, ,34.7020,24.0070,38.90,-,41,EHB,mb,4.9,5,ISC,-
6501,1989-09-29 01:33:09,0, ,35.6331,27.3346,53.40,-,5,ISC,mb,4.3,5,ISC,-
6500,1989-09-28 16:49:25,0, ,34.7780,27.4828,75.50,-,5,ISC,mb,4.0,5,ISC,-
6497,1989-09-18 02:27:38,0, ,38.9666,35.5435,33.00,-,5,ISC,mb,4.2,5,ISC,-
6496,1989-09-14 15:25:48,0, ,35.3907,23.2437,58.50,-,5,ISC,mb,4.7,5,ISC,-
6495,1989-09-13 09:36:52,0, ,37.7005,30.2518,28.20,-,5,ISC,mb,4.3,5,ISC,-
6494,1989-09-09 20:15:04,0, ,34.5679,32.9133,28.80,-,5,ISC,mb,4.1,5,ISC,-
6493,1989-09-08 20:12:15,0, ,43.4484,46.6994,24.80,-,5,ISC,mb,4.7,5,ISC,-
6492,1989-09-05 06:52:30,0, ,40.1940,25.0950,2.00,-,41,EHB,Mw,5.4,10,HRVD-GCMT,-
6491,1989-08-30 06:09:53,0, ,35.5126,26.8715,5.00,-,5,ISC,mb,4.4,5,ISC,-
6490,1989-08-29 14:18:10,0, ,40.4000,33.3000,7.00,-,5,ISC,mb,4.0,6,Kalafat ve Di?.2011,-
6489,1989-08-27 01:21:17,0, ,34.7910,26.2780,45.00,-,41,EHB,Mw,5.6,10,HRVD-GCMT,-
6488,1989-08-23 11:03:38,0, ,34.8143,25.8121,10.00,-,5,ISC,Md,4.0,15,ATH,-
6487,1989-08-21 21:54:31,0, ,35.6337,27.0011,16.70,-,5,ISC,Ml,4.1,15,ATH,-
6486,1989-08-20 20:57:21,0, ,39.9363,23.9394,13.40,-,5,ISC,mb,4.3,5,ISC,-
6485,1989-08-19 07:59:44,0, ,34.5098,23.3450,10.00,-,5,ISC,mb,4.1,14,NEIC,-
6484,1989-08-16 11:22:35,0, ,36.0757,28.8541,57.80,-,5,ISC,mb,4.2,5,ISC,-
6483,1989-08-15 17:03:33,0, ,39.1820,26.2080,15.00,-,41,EHB,mb,4.9,5,ISC,-
6482,1989-08-15 16:08:08,0, ,39.1829,26.3161,7.70,-,5,ISC,mb,4.4,5,ISC,-
6481,1989-08-13 19:05:59,0, ,43.1120,45.7296,33.00,-,5,ISC,mb,4.3,5,ISC,-
6480,1989-08-06 11:53:10,0, ,37.1500,23.1890,43.70,-,41,EHB,mb,4.7,5,ISC,-
6479,1989-08-04 09:22:57,0, ,43.5706,45.3650,21.70,-,5,ISC,mb,4.2,5,ISC,-
6478,1989-08-03 07:42:45,0, ,43.5450,45.3600,35.00,-,41,EHB,Mw,5.1,10,HRVD-GCMT,-
6477,1989-08-02 23:44:26,0, ,34.6201,24.0930,35.20,-,5,ISC,mb,4.3,5,ISC,-
6476,1989-08-01 02:23:30,0, ,39.2194,23.6845,9.30,-,5,ISC,mb,4.5,5,ISC,-
6475,1989-07-31 03:40:46,0, ,35.7057,24.4394,10.00,-,5,ISC,mb,4.0,5,ISC,-
6474,1989-07-28 15:54:37,0, ,35.6307,45.4132,29.90,-,5,ISC,mb,4.8,5,ISC,-
6473,1989-07-28 10:15:06,0, ,34.9186,24.0679,53.50,-,5,ISC,mb,4.5,31,HFS-HFS1,-
6472,1989-07-25 15:40:46,0, ,36.1056,29.4099,33.00,-,5,ISC,Md,4.1,15,ATH,-
6471,1989-07-22 23:48:27,0, ,35.5500,45.0610,15.00,-,41,EHB,mb,4.9,5,ISC,-
6470,1989-07-20 05:41:39,0, ,36.4600,34.7669,60.60,-,5,ISC,mb,4.0,5,ISC,-
6469,1989-07-19 10:08:47,0, ,36.1374,27.1935,48.50,-,5,ISC,mb,4.3,5,ISC,-
6468,1989-07-17 14:28:22,0, ,34.6964,25.8895,10.00,-,5,ISC,mb,4.3,5,ISC,-
6467,1989-07-16 16:48:24,0, ,39.1166,26.6014,2.60,-,5,ISC,mb,4.5,5,ISC,-
6466,1989-07-15 11:49:23,0, ,35.9802,30.7814,62.20,-,5,ISC,mb,4.6,5,ISC,-
6465,1989-07-12 13:42:54,0, ,37.1556,31.0875,124.80,-,5,ISC,mb,4.2,5,ISC,-
6464,1989-07-12 07:46:04,0, ,35.4432,26.6939,65.10,-,5,ISC,mb,4.1,5,ISC,-
6463,1989-07-11 02:43:30,0, ,34.5306,26.8796,52.00,-,5,ISC,mb,4.1,5,ISC,-
6461,1989-07-08 05:45:51,0, ,36.7226,28.0128,65.70,-,5,ISC,Md,4.1,15,ATH,-
6460,1989-07-07 22:18:01,0, ,34.5868,23.8745,15.00,-,5,ISC,mb,4.3,5,ISC,-
6459,1989-07-01 18:24:14,0, ,42.4068,45.9716,33.00,-,5,ISC,mb,4.3,5,ISC,-
6458,1989-07-01 06:21:20,0, ,35.0972,27.0595,10.00,-,5,ISC,Md,4.0,15,ATH,-
6457,1989-06-24 15:01:25,0, ,37.0207,28.0621,21.30,-,5,ISC,mb,4.3,5,ISC,-
6456,1989-06-24 11:17:26,0, ,35.0248,24.3227,10.00,-,5,ISC,mb,4.0,14,NEIC,-
6455,1989-06-24 03:09:59,0, ,36.7450,35.9440,46.40,-,41,EHB,Mw,5.1,10,HRVD-GCMT,-
6454,1989-06-23 03:23:42,0, ,34.4594,24.7930,10.00,-,5,ISC,mb,4.2,5,ISC,-
6453,1989-06-18 00:30:46,0, ,35.3546,27.4668,12.90,-,5,ISC,Ml,4.1,15,ATH,-
6449,1989-06-13 13:16:07,0, ,35.6236,27.2666,23.40,-,5,ISC,mb,4.2,5,ISC,-
6448,1989-06-12 06:57:31,0, ,35.0426,46.2791,33.00,-,5,ISC,mb,4.5,5,ISC,-
6446,1989-06-10 21:50:57,0, ,36.3679,31.9288,109.50,-,5,ISC,mb,4.0,14,NEIC,-
6445,1989-06-06 09:00:29,0, ,37.7223,26.7433,10.00,-,5,ISC,mb,4.1,6,Kalafat ve Di?.2011,-
6444,1989-06-04 04:49:04,0, ,37.7928,29.2873,10.00,-,5,ISC,Md,4.1,15,ATH,-
6443,1989-05-31 23:43:24,0, ,39.6268,27.8105,8.20,-,5,ISC,Ml,4.2,15,ATH,-
6442,1989-05-22 23:13:26,0, ,36.6371,25.8359,41.00,-,5,ISC,mb,4.0,14,NEIC,-
6441,1989-05-20 20:44:04,0, ,39.6160,40.1850,39.30,-,41,EHB,Mw,5.4,10,HRVD-GCMT,-
6440,1989-05-20 01:57:53,0, ,35.5577,24.4686,17.30,-,5,ISC,mb,4.0,5,ISC,-
6439,1989-05-19 18:00:38,0, ,36.8735,23.1112,88.50,-,5,ISC,mb,4.5,31,HFS-HFS1,-
6438,1989-05-10 03:25:29,0, ,39.7105,27.9189,23.80,-,5,ISC,Ml,4.2,15,ATH,-
6437,1989-05-10 03:05:29,0, ,39.6684,27.8826,10.00,-,5,ISC,mb,4.2,5,ISC,-
6436,1989-05-10 01:37:38,0, ,34.3860,26.6790,53.00,-,41,EHB,mb,4.4,5,ISC,-
6435,1989-05-08 23:28:30,0, ,34.9268,44.7250,49.20,-,5,ISC,mb,4.5,5,ISC,-
6434,1989-05-08 17:54:43,0, ,36.2190,28.0904,81.00,-,5,ISC,mb,4.0,5,ISC,-
6433,1989-05-06 11:19:03,0, ,36.1325,24.5850,10.00,-,5,ISC,Ml,4.1,15,ATH,-
6432,1989-05-03 12:59:23,0, ,35.2911,27.5998,16.00,-,5,ISC,Md,4.0,15,ATH,-
6431,1989-05-02 23:09:14,0, ,39.2782,23.5359,22.00,-,5,ISC,mb,5.2,5,ISC,-
6430,1989-04-30 05:10:59,0, ,39.2875,23.5948,11.30,-,5,ISC,mb,4.4,5,ISC,-
6429,1989-04-29 22:19:54,0, ,37.0355,27.9349,8.40,-,5,ISC,mb,4.1,6,Kalafat ve Di?.2011,-
6428,1989-04-28 14:52:56,0, ,37.0491,28.0263,6.10,-,5,ISC,mb,4.1,5,ISC,-
6427,1989-04-28 13:44:05,0, ,37.0320,27.9866,11.00,-,5,ISC,mb,4.0,14,NEIC,-
6426,1989-04-28 13:30:21,0, ,36.9950,28.1010,20.80,-,41,EHB,Mw,5.5,5,ISC,-
6425,1989-04-28 04:02:37,0, ,39.3070,23.6120,6.20,-,41,EHB,mb,4.7,5,ISC,-
6424,1989-04-28 01:18:49,0, ,37.0099,28.0293,17.90,-,5,ISC,mb,4.3,14,NEIC,-
6423,1989-04-27 23:06:55,0, ,37.0160,28.1530,18.70,-,41,EHB,Mw,5.5,10,HRVD-GCMT,-
6422,1989-04-26 04:03:56,0, ,34.6097,45.6556,33.00,-,5,ISC,mb,4.2,5,ISC,-
6421,1989-04-23 19:51:23,0, ,39.2203,23.6685,4.40,-,5,ISC,mb,4.9,5,ISC,-
6420,1989-04-23 02:25:05,0, ,39.2397,23.6575,6.60,-,5,ISC,mb,4.6,5,ISC,-
6419,1989-04-21 13:51:36,0, ,37.3697,23.5522,10.00,-,5,ISC,mb,4.8,5,ISC,-
6418,1989-04-18 00:47:58,0, ,39.2912,23.6117,10.30,-,5,ISC,mb,4.2,5,ISC,-
6415,1989-04-13 07:49:21,0, ,41.7300,45.8390,30.00,-,41,EHB,mb,4.7,5,ISC,-
6414,1989-04-12 21:43:50,0, ,39.2806,23.5840,6.60,-,5,ISC,mb,4.5,5,ISC,-
6413,1989-04-09 02:54:04,0, ,36.6127,42.2145,33.00,-,5,ISC,mb,4.5,5,ISC,-
6410,1989-04-05 15:09:10,0, ,34.7390,24.1460,44.40,-,41,EHB,mb,4.9,5,ISC,-
6408,1989-04-02 18:26:50,0, ,37.7600,36.6600,10.00,-,5,ISC,mb,4.0,6,Kalafat ve Di?.2011,-
6407,1989-04-02 10:30:15,0, ,35.1168,46.3248,5.00,-,5,ISC,mb,4.1,5,ISC,-
6406,1989-03-30 16:36:24,0, ,41.0547,43.9487,3.20,-,5,ISC,mb,4.5,5,ISC,-
6403,1989-03-23 08:45:12,0, ,34.5680,25.7155,12.50,-,5,ISC,Md,4.0,15,ATH,-
6402,1989-03-21 14:01:04,0, ,34.5086,24.9944,10.00,-,5,ISC,Md,4.0,15,ATH,-
6401,1989-03-20 10:39:14,0, ,39.2717,23.6175,17.40,-,5,ISC,mb,4.6,5,ISC,-
6400,1989-03-20 04:53:25,0, ,39.2530,23.6196,6.70,-,5,ISC,mb,4.7,5,ISC,-
6399,1989-03-19 11:31:28,0, ,39.2482,23.6552,4.80,-,5,ISC,mb,4.4,5,ISC,-
